,epidemic_id,date_range,pathogen,locations,country,hosts,source_reports
242,flu_00243,2008-09-11 to 2008-09-11,H5N1 subtype,Oslomej Municipality (admin level 1),Macedonia,Aves; Gallus gallus; Galliformes,2008_09_11_3
243,flu_00244,2016-11-15 to 2016-12-20,H5N6 subtype,Akita Prefecture (admin level 1),Japan,Aves; Cygnus atratus; Homo sapiens,2016_12_01_3; 2016_12_20_3
244,flu_00245,2013-07-15 to 2013-07-15,H7N7 subtype,Saint George Parish (admin level 1),Dominica,Aves; Galliformes; Homo sapiens,2013_07_15_2
245,flu_00246,2013-04-19 to 2013-04-26,H5N1 subtype,Cairo Governorate (admin level 1),Egypt,Galliformes; Gallus gallus; Anas; Homo sapiens,2013_04_19_3; 2014_02_19_9
246,flu_00247,2015-05-22 to 2015-07-08,H5N1 subtype,Istanbul Province (admin level 1),Turkey,Aves; Galliformes; Metazoa,2015_07_08_1; 2015_05_22_4
247,flu_00248,2014-12-29 to 2014-12-29,H5N6 subtype,"Vinh Long City (admin level 2), Vĩnh Long (admin level 1); Quang Ngai (admin level 2), Quảng Ngãi (admin level 1)",Vietnam,Galliformes,2014_12_29_7
248,flu_00249,2015-11-09 to 2015-11-09,H5N1 subtype,South Jeolla Province (admin level 1),South Korea,Aves,2015_11_09_3
249,flu_00250,2011-03-16 to 2011-03-29,H5N1 subtype,Sagaing Region (admin level 1),Myanmar,Gallus gallus; Galliformes,2011_03_29_6
250,flu_00251,2014-02-06 to 2014-02-06,H5N1 subtype,Odisha (admin level 1); Orissa (admin level 1),India,Corvus; Corvus splendens; Galliformes,2014_03_07_9
251,flu_00252,2013-03-01 to 2013-03-18,H5N1 subtype,"Purnia (admin level 2), Bihar (admin level 1); Khordha (admin level 2), Odisha (admin level 1); Odisha (admin level 1); Ganjam (admin level 2), Odisha (admin level 1); distretto di Madhepura (admin level 2), Bihar (admin level 1); Lakhimpurin piirikunta (admin level 2), Assam (admin level 1)",India,Aves; Gallus gallus; Galliformes,2013_03_01_1; 2013_03_18_2
252,flu_00253,2016-04-30 to 2016-04-30,H5N1 subtype,"Jasper County (admin level 2), Illinois (admin level 1); Missouri (admin level 1)",United States of America,Aves,2016_05_06_5
253,flu_00254,2007-08-11 to 2007-08-11,H5N1 subtype,Oslomej Municipality (admin level 1),Macedonia,Aves; Gallus gallus; Galliformes,2007_08_17_2
254,flu_00255,2014-08-29 to 2014-09-30,Influenza A virus,"Berks County (admin level 2), Pennsylvania (admin level 1)",United States of America,Aves; Anas; Homo sapiens,2014_08_29_2; 2014_09_30_1
255,flu_00256,2017-03-22 to 2017-03-22,H5N1 subtype,"Tây Ninh (admin level 2), Tay Ninh Province (admin level 1)",Vietnam,Aves; Galliformes,2017_03_22_13
256,flu_00257,2016-11-12 to 2016-11-12,H5N8 subtype,Åland Islands (admin level 1),Finland,Aves; Galliformes; Anas,2016_12_06_2
257,flu_00258,2008-01-04 to 2008-01-04,H5N1 subtype,"Dangbo (admin level 2), Ouémé Department (admin level 1)",Benin,Gallus gallus; Anas,2008_01_04_4
258,flu_00259,2017-05-22 to 2017-05-22,H5N5 subtype,Netherlands (country),Netherlands,Aves; Anser; Homo sapiens,2017_05_30_1; 2017_06_06_1
259,flu_00260,2015-04-02 to 2015-04-02,Influenza A virus,Gaza Strip (admin level 1),State of Palestine,Aves; Galliformes; Homo sapiens,2015_04_03_7
260,flu_00261,2010-11-16 to 2010-11-22,H5N1 subtype,"Nam Dinh (admin level 2), Nam Định (admin level 1)",Vietnam,Aves; Galliformes; Anas,2010_12_03_4
261,flu_00262,2017-11-22 to 2017-11-22,H7N9 subtype,Fujian (admin level 1); Jiangsu (admin level 1); Zhejiang (admin level 1),People's Republic of China,Galliformes; Homo sapiens,2017_01_10_21
262,flu_00263,2016-01-11 to 2016-01-11,H5N1 subtype,Scotland (admin level 1),United Kingdom,Aves; Gallus gallus; Galliformes,2016_01_15_4
263,flu_00264,2015-04-03 to 2015-04-03,H5N6 subtype,Jiangsu (admin level 1),People's Republic of China,Aves; Anser,2015_04_03_5
264,flu_00265,2016-05-10 to 2016-05-10,H5N1 subtype,"distretto di Chhouk (admin level 2), Kampot Province (admin level 1); Kampot Province (admin level 1)",Cambodia,Gallus gallus; Homo sapiens,2016_05_20_5
265,flu_00266,2011-05-26 to 2011-05-26,H5N8 subtype,"Gochang (admin level 2), North Jeolla Province (admin level 1)",South Korea,Aves; Galliformes,2014_01_22_4
266,flu_00267,2017-03-08 to 2017-03-22,H7N9 subtype,"Tennessee (admin level 1); Giles County (admin level 2), Virginia (admin level 1)",United States of America,Aves; Gallus gallus; Galliformes; Homo sapiens,2017_03_22_10; 2017_03_08_13; 2017_03_22_11
267,flu_00268,2015-01-16 to 2015-01-16,H5N8 subtype,"Fujian Province, Republic of China (admin level 1)",Taiwan,Aves; Anser; Galliformes; Homo sapiens; Gallus gallus; Anas,2015_01_16_3
268,flu_00269,2007-05-30 to 2007-05-30,H5N1 subtype,Zamfara State (admin level 1),Nigeria,Aves; Galliformes; Anas,2007_05_30_4
269,flu_00270,2016-04-13 to 2016-04-13,H5N9 subtype,Veliko Tarnovo Province (admin level 1),Bulgaria,Gallus gallus; Galliformes; Anas; Homo sapiens,2016_04_26_2
270,flu_00271,2011-04-14 to 2011-04-14,H5N1 subtype,Sükhbaatar Province (admin level 1),Mongolia,Aves; Cygnus cygnus,2011_04_28_1
271,flu_00272,2012-06-29 to 2012-07-03,Influenza A virus,"Karawang (admin level 2), West Java Province (admin level 1)",Indonesia,Gallus gallus; Homo sapiens,2012_07_24_4
272,flu_00273,2015-04-01 to 2015-04-01,H5N1 subtype,"Kadiogo (admin level 2), Centre Region, Burkina Faso (admin level 1); Sanguié (admin level 2), Centre-Ouest Region (admin level 1)",Burkina Faso,Galliformes,2015_04_03_4
273,flu_00274,2014-10-24 to 2014-10-24,H5N6 subtype,Heilongjiang (admin level 1),People's Republic of China,Aves; Gallus gallus; Anas; Galliformes,2014_11_03_7
274,flu_00275,2015-11-13 to 2015-11-13,H5N2 subtype,Emilia-Romagna (admin level 1),Italy,Aves; Anas,2015_11_13_1
275,flu_00276,2009-12-11 to 2009-12-11,H9N2 subtype,Hong Kong (admin level 1),People's Republic of China,Homo sapiens,2010_01_12_7
276,flu_00277,2017-01-05 to 2017-01-18,Influenza A virus,Chile (country),Chile,Phasianidae; Aves,2017_01_23_7; 2017_01_10_9
277,flu_00278,2015-03-02 to 2015-03-02,H5N1 subtype,Sagaing Region (admin level 1),Myanmar,Gallus gallus,2015_03_02_5
278,flu_00279,2008-07-25 to 2008-07-25,H5N1 subtype,"Azov-Black Sea Krai (admin level 2), Russian Soviet Federative Socialist Republic (admin level 1); Republic of Crimea (admin level 1)",Ukraine,Aves,2008_07_25_2
279,flu_00280,2017-01-10 to 2017-01-10,Influenza A virus,Stara Zagora Province (admin level 1),Bulgaria,Aves,2017_01_10_8
280,flu_00281,2015-03-25 to 2015-03-30,H5N1 subtype,Tulcea County (admin level 1),Romania,Aves; Pelecanidae,2015_04_03_1
281,flu_00282,2016-04-20 to 2016-04-20,H7N3 subtype,Puebla (admin level 1); Jalisco (admin level 1); Veracruz (admin level 1),Mexico,Gallus gallus; Pavo cristatus,2016_04_20_1
282,flu_00283,2016-01-15 to 2016-01-15,H5N2 subtype,"Haute-Garonne (admin level 2), Languedoc-Roussillon-Midi-Pyrénées (admin level 1)",France,Gallus gallus; Galliformes; Anas,2016_01_15_2
283,flu_00284,2012-03-19 to 2012-03-25,H5N1 subtype,Giza Governorate (admin level 1),Egypt,Phasianidae; Galliformes; Homo sapiens,2012_04_12_5
284,flu_00285,2011-10-18 to 2011-10-18,H5N1 subtype,Mazandaran Province (admin level 1),Iran,Aves; Galliformes,2011_10_18_2
285,flu_00286,2017-01-23 to 2017-03-08,Influenza A virus,"Budaka (admin level 2), Eastern Region (admin level 1); Masaka (admin level 2), Central Region (admin level 1)",Uganda,Aves; Gallus gallus; Anas,2017_03_08_4; 2017_01_23_5
286,flu_00287,2015-11-13 to 2015-11-13,Influenza A virus,Eastern Cape (admin level 1),South Africa,Aves,2015_11_13_2
287,flu_00288,2016-12-27 to 2017-01-05,H5N8 subtype,New Taipei City (admin level 1),Taiwan,Gallus gallus,2017_01_10_19
288,flu_00289,2010-03-08 to 2010-03-08,H5N1 subtype,"Onderbanken (admin level 2), Limburg (admin level 1)",Netherlands,Aves; Gallus gallus; Galliformes; Homo sapiens,2010_03_26_2
289,flu_00290,2008-11-07 to 2008-11-07,H5N1 subtype,Pangasinan (admin level 1),Philippines,Aves,2008_11_07_1
290,flu_00291,2013-04-19 to 2013-04-19,H5N1 subtype,"Suffolk County (admin level 2), Massachusetts (admin level 1); England (admin level 1)",United States of America,Aves; Galliformes,2013_04_19_2
291,flu_00292,2017-05-12 to 2017-05-12,H5N8 subtype,Friuli–Venezia Giulia (admin level 1),Italy,Aves,2017_05_12_3
292,flu_00293,2007-09-28 to 2007-09-28,H5N1 subtype,"Taphan Hin (admin level 2), Phichit (admin level 1)",Thailand,Gallus gallus; Galliformes,2007_09_28_4
293,flu_00294,2011-03-29 to 2011-03-29,H5N1 subtype,Tasmania (admin level 1),Australia,Gallus gallus; Galliformes; Anas,2011_03_29_2
294,flu_00295,2014-10-24 to 2014-10-24,H5N2 subtype,"Suihua (admin level 2), Heilongjiang (admin level 1)",People's Republic of China,Aves; Gallus gallus; Anas,2014_11_03_5
295,flu_00296,2016-01-08 to 2016-01-11,Influenza A virus,Taichung (admin level 1),Taiwan,Passeridae,2016_01_15_1
